id,cliente,genero,edad
79566,Earl Crawford,Male,83
1207332,Ralph Allen,Male,58
459834,Jesse Dean,Male,83
490761,Brandon Marshall,Male,41
791361,Kathy Harvey,Female,33
1234095,Michelle Jones,Female,74
573267,Samuel Watson,Male,39
67712,Ernest Gray,Male,65
1169547,Russell Griffin,Male,34
1393980,Melissa Mcdonald,Female,59
1131632,Eric King,Male,52
697585,Pamela Frazier,Female,60
219788,Wayne Burke,Male,36
72155,Johnny Bell,Male,84
1366154,Donald Morris,Male,64
343137,Carolyn Robertson,Female,27
1246436,Howard Price,Male,83
932193,Jeremy Watkins,Male,26
917038,Jesse Woods,Male,83
1375515,Phyllis Sims,Female,43
796000,Susan Torres,Female,53
156002,Virginia Moore,Female,33
58024,Stephen Thompson,Male,30
1018985,Kevin Ramos,Male,44
1208957,Ryan Mccoy,Male,63
62489,Teresa Taylor,Female,64
1383306,Douglas Edwards,Male,61
854863,Nicholas Walker,Male,61
1370101,Judith Cole,Female,29
741945,Debra Armstrong,Female,53
976950,Terry Baker,Male,57
1004711,Richard Lee,Male,47
634300,Alice Reynolds,Female,71
1211110,Ruby Gonzalez,Female,27
616796,Jane Wallace,Female,50
460599,Anne Olson,Female,45
55023,Donald Ramos,Male,63
3847,Charles Ruiz,Male,56
867302,Craig Spencer,Male,75
804836,Larry Alvarez,Male,36
1303858,Eugene Green,Male,32
747537,Rachel Scott,Female,35
1005867,Ernest Nguyen,Male,70
348755,Sarah Tucker,Female,35
538534,Douglas Castillo,Male,75
357339,Bobby Brown,Male,36
225990,Beverly Jordan,Female,76
694977,Patricia Alvarez,Female,67
1213184,Roy Lewis,Male,45
1332508,Melissa Kim,Female,79
86444,Kathryn Davis,Female,85
910472,Lawrence Jenkins,Male,79
398779,Jose Parker,Male,48
1368221,Louise Mccoy,Female,37
195623,Joe Brown,Male,41
1236376,Christina Richards,Female,74
893784,Julie Romero,Female,41
269618,Pamela Carr,Female,39
1134659,Jack Allen,Male,81
158533,Wanda Adams,Female,58
546355,Jeremy Mills,Male,77
555215,Anne Hughes,Female,82
1380233,Sharon Ross,Female,46
792741,Terry Greene,Male,68
650108,Angela Kim,Female,44
367329,Rachel Stephens,Female,73
455562,Walter Larson,Male,72
1320730,Brandon Dean,Male,59
830003,Cynthia Bradley,Female,72
329397,Theresa Watson,Female,25
277968,Kathryn Ryan,Female,48
1012516,Ernest Cook,Male,52
1390828,Gary Harvey,Male,39
172623,Robert Mills,Male,54
1103840,Heather Parker,Female,55
767419,Robin Nguyen,Female,52
1206508,Joshua Montgomery,Male,60
1255071,Phillip Thompson,Male,31
121370,Chris Palmer,Male,48
436797,Alice Hansen,Female,57
409446,Barbara Schmidt,Female,84
871971,Nancy Robinson,Female,67
1065255,Brenda Clark,Female,45
528074,Janet Mccoy,Female,75
546022,Lori Andrews,Female,43
1363344,Clarence Matthews,Male,64
1119195,Dennis Lewis,Male,27
1165148,Rose Foster,Female,51
807851,Harold Andrews,Male,62
893155,Roger Cunningham,Male,71
418715,Jennifer Fox,Female,83
1396823,Joshua Foster,Male,39
197591,Ernest Washington,Male,42
261793,Frances Ellis,Female,69
870052,Carlos Johnson,Male,81
521419,Anne Crawford,Female,66
221099,Frances Coleman,Female,57
876481,Andrea Holmes,Female,84
345276,Maria Howell,Female,74
1305909,Deborah Daniels,Female,50
1342961,Dorothy Ford,Female,32
417215,Steven Jones,Male,76
748586,Joe Cooper,Male,26
168761,Carol Spencer,Female,49
213089,Ruth Henderson,Female,78
1381398,Aaron Richardson,Male,80
814619,Tina Brooks,Female,63
1223981,Rachel Hunter,Female,59
186733,Alan Flores,Male,71
1251411,Gloria Henderson,Female,31
23730,Beverly Willis,Female,72
1173572,Harold Kelly,Male,27
566474,Dorothy Montgomery,Female,40
250527,Rebecca Olson,Female,30
809973,Jessica Owens,Female,64
676735,Richard Cook,Male,75
960973,Teresa Banks,Female,26
1150086,Willie Flores,Male,75
263205,Tina Brooks,Female,37
144274,Timothy Reyes,Male,51
450043,Judith Perry,Female,40
905936,Michelle Moreno,Female,72
783282,Susan Ray,Female,26
906765,Robin Porter,Female,45
1234667,Donald Peterson,Male,42
1052311,Jeffrey Johnston,Male,32
822310,Jessica Anderson,Female,27
154476,Diane Montgomery,Female,85
502189,Frances Ramos,Female,57
350176,Samuel Stewart,Male,38
848163,Jerry Carpenter,Male,75
509833,Doris Gonzalez,Female,37
45018,Kathleen King,Female,69
1156969,Brenda Washington,Female,73
628536,Deborah Brown,Female,30
940498,Ruth Austin,Female,76
824842,Jimmy Perkins,Male,43
937584,Jason Richardson,Male,29
557470,Billy Olson,Male,54
465507,Lisa Hayes,Female,42
483168,Jesse Lynch,Male,72
280692,Patricia Campbell,Female,58
696363,Brenda Sanders,Female,84
918146,Teresa Chavez,Female,55
410841,Daniel Brown,Male,85
250372,Steven Reyes,Male,41
676700,Harry Gardner,Male,50
585036,Lisa Austin,Female,28
573431,Jennifer Ortiz,Female,52
1378125,Carol Kennedy,Female,33
861651,Nicole Matthews,Female,54
1284340,Kevin Brooks,Male,76
576696,Irene Tucker,Female,77
232337,Laura Henry,Female,64
1266370,Daniel Lawson,Male,41
751321,Kathleen Gomez,Female,39
1211914,Wayne Daniels,Male,66
596876,Tina Peterson,Female,67
336290,Jeremy Arnold,Male,66
1276807,Ann Powell,Female,30
871303,Frances Gordon,Female,59
1270193,Keith Day,Male,33
945706,Cynthia Harper,Female,62
535618,Helen Green,Female,77
1191828,Lillian Fields,Female,27
534217,Robin Banks,Female,55
1177519,Randy Moore,Male,53
925888,Eric Sullivan,Male,53
732352,Joseph Ford,Male,85
371733,Jonathan Howard,Male,81
396709,Katherine Arnold,Female,35
1119719,Peter Baker,Male,70
693709,David Banks,Male,27
1285092,Catherine Jenkins,Female,33
1399374,Beverly Hernandez,Female,30
564398,Annie Harper,Female,79
4241,Cynthia Alexander,Female,66
260491,Angela Wright,Female,85
620292,Andrea Gordon,Female,35
154766,Victor Dunn,Male,59
392947,Julia Morris,Female,58
1117845,Louise Bryant,Female,52
1103880,John Ryan,Male,43
664846,Ernest Kennedy,Male,55
671926,Henry Harper,Male,59
198145,Gloria Wright,Female,82
734719,Edward Wallace,Male,80
1130179,Randy West,Male,79
813387,Raymond Stephens,Male,67
1220556,Marie Robinson,Female,38
880465,Maria Moreno,Female,60
624072,Daniel Watkins,Male,48
653012,Cheryl Sanders,Female,40
1206138,Anna Frazier,Female,60
727466,Edward Peterson,Male,71
661619,Angela Coleman,Female,80
460601,Jane Carroll,Female,53
766850,Diana Larson,Female,31
1317048,Donald Hall,Male,35
211574,Emily Ward,Female,45
923338,Carlos Hughes,Male,45
644031,Steven Fisher,Male,37
1101303,Mildred Johnson,Female,71
1380773,James Fuller,Male,57
582788,Theresa Robinson,Female,52
523381,Carolyn Mcdonald,Female,84
743466,Phyllis Richards,Female,85
1330952,Doris Roberts,Female,76
1140031,Janice Montgomery,Female,77
415676,Gerald Rose,Male,79
503891,Sean Gardner,Male,65
545808,Maria Peters,Female,51
264716,Sara Parker,Female,37
844840,Ernest Berry,Male,45
1273397,Eric Garza,Male,48
1196616,Brian Reid,Male,81
655854,Antonio Cooper,Male,41
886178,Judith Tucker,Female,48
623540,Juan Banks,Male,48
325687,Paula Andrews,Female,72
26872,Sharon Alvarez,Female,37
1244501,Diana Howell,Female,27
1029785,Frances Ray,Female,48
684072,Theresa Andrews,Female,60
978578,Pamela Carpenter,Female,53
824837,Beverly Lewis,Female,32
931964,Catherine Griffin,Female,44
1258125,Michelle Alexander,Female,51
1122754,Craig Welch,Male,82
312082,George Hicks,Male,38
1137846,Frances Hughes,Female,73
1216971,Deborah Brown,Female,69
1062583,Jesse Mcdonald,Male,85
226308,Fred Matthews,Male,52
1389049,Keith Ortiz,Male,53
834036,Kimberly Mason,Female,73
236211,Louis Robinson,Male,67
450322,Jose Gilbert,Male,33
164630,David Rivera,Male,63
193924,Diane Ross,Female,78
182055,Nancy Roberts,Female,44
890611,Michael Henry,Male,82
1292444,Jerry Kim,Male,56
934767,Susan Morgan,Female,76
150737,Marie Washington,Female,75
1239805,Julia Washington,Female,36
8516,Terry Watkins,Male,80
1190855,Ernest Jackson,Male,76
845701,Gregory Phillips,Male,30
1279985,Judy Ross,Female,29
408865,Susan Reyes,Female,78
1263992,Kathy Morales,Female,82
86123,Christina Alexander,Female,57
1313304,Deborah Marshall,Female,55
4694,Christina Spencer,Female,41
530559,Arthur Carr,Male,50
938120,Helen Lane,Female,54
1326956,Cynthia Myers,Female,37
541012,Russell Alvarez,Male,76
991350,Samuel Harrison,Male,57
619657,Richard Greene,Male,58
454180,Shawn Martinez,Male,37
695604,Bobby Owens,Male,34
33308,Stephen Rose,Male,57
231275,David Wilson,Male,51
273341,Ryan Thompson,Male,76
1240849,Jeffrey Tucker,Male,67
101175,Paul Campbell,Male,62
242520,Joe Watkins,Male,36
1202094,Janice Brown,Female,41
1377460,Marilyn Lopez,Female,53
973946,Gloria Murray,Female,69
595900,Jean Patterson,Female,50
1197647,Keith Gardner,Male,84
799678,Patricia Shaw,Female,85
941359,Ronald Rogers,Male,68
1362384,Helen Hanson,Female,32
1308708,Julie Garrett,Female,50
72302,Adam Howard,Male,47
1368267,Joe Vasquez,Male,39
374933,Joyce Morgan,Female,60
1002471,Ruth Fernandez,Female,51
806817,Andrea Fisher,Female,70
21976,Carol Jordan,Female,82
1224500,Johnny Crawford,Male,32
592247,Rachel Wright,Female,70
3465,Diane Reynolds,Female,50
279142,Gregory Williamson,Male,83
1152318,Sharon Payne,Female,42
1161712,Stephanie Phillips,Female,46
942814,Joyce Young,Female,38
1136617,Pamela Wheeler,Female,56
308565,Wanda Jenkins,Female,71
122337,Benjamin Ford,Male,38
861923,Virginia Taylor,Female,74
69301,Sandra Black,Female,32
820440,Johnny Meyer,Male,46
90352,Justin King,Male,67
243025,Nicholas Carpenter,Male,73
1190624,Peter Arnold,Male,75
316850,Peter Peterson,Male,80
1013883,Kimberly Peters,Female,37
573311,Judy Greene,Female,66
1294186,Martin Gibson,Male,38
229321,Beverly Powell,Female,27
1389709,Russell Campbell,Male,39
265832,Randy Griffin,Male,36
539,Cheryl Medina,Female,54
831413,Lori Woods,Female,30
1038782,Doris Murray,Female,55
635963,Robert Pierce,Male,79
491895,John Coleman,Male,34
836542,William Butler,Male,43
875801,Randy Armstrong,Male,46
576588,Jimmy Adams,Male,51
925775,Timothy Hernandez,Male,57
937494,Henry Fisher,Male,73
416108,Heather Diaz,Female,53
535623,Catherine Allen,Female,64
628857,Richard Martinez,Male,26
541479,Gary Morrison,Male,51
1203683,Lawrence Morales,Male,70
1123042,Phillip Greene,Male,38
84660,Billy Brooks,Male,34
299720,Melissa Phillips,Female,28
201718,Charles Williamson,Male,53
1083369,Frank Mitchell,Male,48
633212,Sharon Scott,Female,41
632574,Stephanie Weaver,Female,37
50467,Gerald King,Male,76
435336,Juan Mccoy,Male,51
43775,Wayne Jordan,Male,52
427421,Douglas Brooks,Male,85
1296257,Kimberly Kelly,Female,30
717294,Walter Peterson,Male,53
598494,Frances Butler,Female,80
217089,Juan Ross,Male,50
347814,Angela Crawford,Female,35
717226,Daniel Moreno,Male,58
446044,Marie Bryant,Female,37
108464,Rebecca Patterson,Female,57
1288576,Margaret Bowman,Female,28
690929,Karen Baker,Female,56
1187633,Billy Ward,Male,42
516261,Stephanie Rodriguez,Female,58
1131743,Judy Jones,Female,69
1274040,Tina Romero,Female,62
1024035,Henry Welch,Male,35
1014574,Lois Morrison,Female,29
786374,Andrea Day,Female,59
338429,Matthew Foster,Male,68
897017,Dennis Perkins,Male,40
303244,Kevin Burton,Male,64
19967,Jean Cook,Female,47
1038789,Joan Stevens,Female,70
791783,Eric Carroll,Male,42
556822,Doris Patterson,Female,78
430190,Janet Russell,Female,70
1367308,Dennis Mccoy,Male,78
596591,Frank Dunn,Male,55
117236,Anne Barnes,Female,65
756442,Beverly Campbell,Female,66
79452,Jonathan Jordan,Male,38
689611,Carol Gardner,Female,25
357181,Jeffrey Spencer,Male,35
916600,Ashley Mccoy,Female,34
561441,Julia Gordon,Female,30
999926,Bruce Wood,Male,34
415617,Michelle Reid,Female,31
269109,Fred Lee,Male,30
454102,Linda Banks,Female,67
60568,Barbara Schmidt,Female,45
555583,Bonnie Bowman,Female,47
1153702,Fred Greene,Male,27
1154301,Sharon Harvey,Female,46
1042656,Sandra Morgan,Female,55
1293285,Joseph Black,Male,74
549148,Nicole Garrett,Female,85
311205,Ruby Green,Female,68
787802,Timothy Ramirez,Male,62
711318,Kimberly Hansen,Female,29
1362222,Margaret Holmes,Female,57
1244487,Walter Stone,Male,71
653759,Kenneth Bishop,Male,37
379058,Catherine Cooper,Female,49
904418,Julie Romero,Female,79
322055,Irene Green,Female,53
587663,Alan Hudson,Male,63
703023,Janet Miller,Female,53
1344445,Amanda Fowler,Female,67
647304,Louise Bryant,Female,41
1379388,Barbara Robertson,Female,52
1287860,Judy Andrews,Female,54
354554,Howard Wagner,Male,32
766526,Roger Harris,Male,81
683211,George Young,Male,81
284251,Virginia Ramos,Female,49
1397089,Victor Cox,Male,41
1115938,Rebecca Hill,Female,80
155278,Randy Jenkins,Male,31
1150088,Kimberly Walker,Female,63
164995,Justin Wright,Male,81
827999,Billy Murray,Male,83
343274,Daniel Watson,Male,71
1314979,Norma Morgan,Female,33
900820,Julia Cooper,Female,54
1039753,Gerald Allen,Male,84
1021811,Sean Hanson,Male,52
224841,Mildred Kennedy,Female,27
264734,Patrick Romero,Male,72
1207614,Cynthia Graham,Female,77
197686,Kimberly Jones,Female,74
1268175,Angela Edwards,Female,37
590241,Emily Chapman,Female,69
1034893,Douglas Ferguson,Male,84
99634,Roger West,Male,48
667569,Victor Stone,Male,58
913045,Virginia Palmer,Female,80
780205,Virginia Hughes,Female,72
548607,Amy Fowler,Female,73
22276,Andrea Woods,Female,36
149990,Gloria Chavez,Female,54
233349,Irene Bryant,Female,85
179448,Keith Brooks,Male,76
560361,Laura Stewart,Female,85
782961,Paula Collins,Female,66
843535,Denise Harvey,Female,55
410385,Jacqueline Lawrence,Female,47
2242,Jason Collins,Male,28
595595,Jimmy Nguyen,Male,54
967857,Chris Murray,Male,70
721106,Cheryl Peterson,Female,69
549672,Kevin Foster,Male,81
645414,Anna Mendoza,Female,75
432569,Rachel Franklin,Female,78
998962,Amy Meyer,Female,56
555544,Frank Harrison,Male,79
1326042,Beverly Franklin,Female,70
602003,Randy Stephens,Male,80
322645,Donna Walker,Female,36
975595,Lori Lawson,Female,68
1311118,Mildred Elliott,Female,33
217712,Rose Hicks,Female,36
168889,Dennis Spencer,Male,72
7016,Kenneth Burns,Male,46
1287670,Jason Cunningham,Male,69
897665,James White,Male,50
373274,Ann Coleman,Female,33
102676,Jesse Carpenter,Male,75
1337048,Fred Lewis,Male,41
169589,Steven Riley,Male,70
872338,Judith Scott,Female,78
46535,Martin Jackson,Male,47
537639,George Arnold,Male,64
1365958,Nicole Simmons,Female,54
1322599,Patrick Riley,Male,68
729498,Rebecca Peterson,Female,71
1160112,Julie Dixon,Female,76
712773,Jessica Mccoy,Female,64
1086897,Lori Medina,Female,75
279876,Emily Lane,Female,78
819587,Laura Castillo,Female,45
962631,Sean Davis,Male,58
503489,Brandon Greene,Male,70
1096142,Albert Fowler,Male,79
664763,Carolyn Kennedy,Female,72
359094,Diana Gordon,Female,77
458889,Tammy Howard,Female,52
715804,Ralph Riley,Male,38
557700,Alice Vasquez,Female,78
291472,Anna Lane,Female,69
635987,Tammy Roberts,Female,52
354751,Marilyn Payne,Female,77
782523,Helen Mills,Female,43
410791,John Perry,Male,56
1220101,Rose Chavez,Female,41
1378003,Karen Arnold,Female,79
211278,Annie Williamson,Female,84
615486,Gregory Kelley,Male,57
564986,Marie Fields,Female,48
1007248,Louise Ward,Female,80
430186,Antonio Russell,Male,76
869183,Eugene Watson,Male,66
1127406,Sharon Fuller,Female,35
717701,Phyllis Nichols,Female,29
614785,Matthew Medina,Male,29
1207863,Jane Woods,Female,58
1362813,Evelyn Lawson,Female,71
252249,Martin Carter,Male,52
1253728,Judith White,Female,32
196080,Norma Harris,Female,33
683628,Edward Stevens,Male,60
1229729,Angela Ryan,Female,61
1311579,Julie Harper,Female,61
446730,Maria Crawford,Female,35
590225,Tina Rice,Female,68
925189,Benjamin Gilbert,Male,45
587802,Shawn Hughes,Male,58
1351788,Margaret Price,Female,36
1123703,Annie Kelly,Female,55
1066883,Roger Smith,Male,55
896347,Jacqueline Hunter,Female,46
581617,Frank Ruiz,Male,27
330672,Tina Gordon,Female,77
504827,Irene Burton,Female,83
315252,Kathy Stevens,Female,73
854854,Nicole Bryant,Female,35
1276315,Theresa Ward,Female,81
995925,Carol Lopez,Female,77
581056,Harry Mills,Male,79
1057465,Kathryn Allen,Female,84
312100,Brandon Garza,Male,76
205139,Debra Stevens,Female,84
1154309,Louis George,Male,36
1092478,Steven Moore,Male,70
621195,Catherine Simmons,Female,56
367087,Nancy Daniels,Female,72
525529,Doris Stevens,Female,75
230498,Bonnie Reed,Female,52
1119870,Jeremy Castillo,Male,57
549938,Ralph Lynch,Male,50
268264,Gary Owens,Male,80
1225468,Carlos Harper,Male,36
222696,Nicole Hudson,Female,66
1390774,Timothy Day,Male,53
566902,Jeffrey Bryant,Male,33
364536,Wayne Willis,Male,48
1346711,Lois Long,Female,62
459752,Daniel Jones,Male,77
485161,Annie Andrews,Female,71
52452,Jesse Price,Male,82
764821,Randy Perry,Male,61
1237167,Fred Peters,Male,61
388893,Gerald Mills,Male,36
1221036,Julia Carter,Female,56
1014189,Annie Wallace,Female,36
1113427,Jonathan Davis,Male,82
1206028,Janet Harvey,Female,73
1065940,Julia Richardson,Female,71
502083,Emily Montgomery,Female,47
794304,Karen Phillips,Female,34
571645,Matthew Perkins,Male,55
395585,Johnny Olson,Male,55
976410,Joan Jenkins,Female,66
1140795,Timothy Moore,Male,66
991381,Albert Castillo,Male,53
713127,Michael Fox,Male,53
758223,Roger Smith,Male,63
26923,Carol Fowler,Female,60
1357391,Eugene Bowman,Male,77
835208,Amy Hansen,Female,26
527782,Martha Bowman,Female,30
886766,Heather Hunt,Female,35
1160836,Martin Banks,Male,63
535433,Julie Oliver,Female,42
1331824,Alice Riley,Female,72
451610,Kathy Owens,Female,66
1142436,Paula Powell,Female,41
490177,Eric Hunt,Male,74
915892,Victor Sanders,Male,68
906325,Jose Cunningham,Male,51
1190733,Billy Alvarez,Male,27
112167,Timothy Hernandez,Male,69
1405688,Bobby Freeman,Male,36
328795,Larry Cook,Male,42
850320,Anthony Williams,Male,32
949896,Marilyn Ruiz,Female,27
1226691,Lori Myers,Female,43
652968,Wanda Jones,Female,39
576184,Christopher Adams,Male,35
959855,Sandra Scott,Female,69
121951,Sandra Hudson,Female,33
861158,Jesse Hamilton,Male,43
302544,Theresa Diaz,Female,29
781974,Deborah Kelley,Female,79
315018,Michelle Patterson,Female,59
303469,Lillian Hanson,Female,31
1229806,Ruby Lopez,Female,63
742661,Irene Flores,Female,50
628362,Kevin Foster,Male,67
266582,Adam Black,Male,80
1245838,Dorothy Peters,Female,33
1009811,Harold Stevens,Male,50
745702,Jonathan Allen,Male,68
1175423,Elizabeth Jenkins,Female,82
1069711,Wanda Morales,Female,27
1336074,Debra Howell,Female,76
441858,Barbara Payne,Female,72
303480,Ann Ward,Female,55
957312,Diane Franklin,Female,77
684514,Jesse Davis,Male,54
1373373,Cheryl Lynch,Female,62
911457,Walter Foster,Male,69
122153,Julie James,Female,55
307943,Juan Lawrence,Male,75
261883,Alan Graham,Male,56
1207006,Bruce Diaz,Male,44
895999,Rose Thomas,Female,55
1160440,Christina Snyder,Female,54
1075090,Betty Allen,Female,47
516732,Bonnie Holmes,Female,44
659293,Helen Harvey,Female,63
8731,Scott Carroll,Male,68
333296,Christine Clark,Female,83
682031,Rachel Mcdonald,Female,62
233979,Edward Mcdonald,Male,65
1229494,Charles Gutierrez,Male,76
960661,Aaron Young,Male,41
263161,Thomas Ryan,Male,31
1047813,John Lewis,Male,66
224928,Patricia Harrison,Female,82
553179,Patrick Garrett,Male,67
588949,Christopher Burke,Male,76
988939,Marilyn Price,Female,82
28524,Harold Kennedy,Male,74
1165952,Henry Gray,Male,83
868964,Earl Owens,Male,84
204831,Wayne Rogers,Male,50
697009,Willie Phillips,Male,83
1239747,Debra Turner,Female,41
430822,Stephanie Boyd,Female,27
662500,Nicholas Jones,Male,60
302488,Judy Hart,Female,61
1005305,Helen Wright,Female,52
617793,Kathy Black,Female,60
213393,Evelyn Jordan,Female,54
880513,Nicole Carpenter,Female,26
43354,Ralph Butler,Male,63
294970,Steven Tucker,Male,38
521228,Kelly Schmidt,Female,40
903847,Johnny Hunter,Male,66
1146172,Jessica West,Female,35
1165458,Edward Medina,Male,75
143630,Irene Sanders,Female,27
697408,Joyce Murphy,Female,36
738182,Donna Peters,Female,37
986554,Kathryn Romero,Female,46
936783,Charles Pierce,Male,28
901801,Charles Greene,Male,62
1042112,Nicole Brown,Female,68
572287,Walter Wright,Male,75
337843,Rose Garza,Female,67
1027949,Louise Peterson,Female,38
1213873,Patrick Brooks,Male,48
1309705,Bobby Payne,Male,82
424807,Roy Meyer,Male,39
